130010216,Theft from Vehicle,700 Block S MATHILDA AV,Sunnyvale Department of Public Safety,12/27/2013,22:51
130010220,Assault,1200 Block POPLAR AV,Sunnyvale Department of Public Safety,12/28/2013,6:50
130010234,Breaking & Entering,600 Block GAIL AV,Sunnyvale Department of Public Safety,12/28/2013,21:02
130010245,Theft from Vehicle,1000 Block E EVELYN AV,Sunnyvale Department of Public Safety,12/29/2013,13:26
130010258,Breaking & Entering,1100 Block SONORA CT,Sunnyvale Department of Public Safety,12/30/2013,7:37
130010257,Theft,900 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/30/2013,7:46
130010259,Theft from Vehicle,700 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/30/2013,9:09
130010263,Theft,1200 Block LAKESIDE DR,Sunnyvale Department of Public Safety,12/30/2013,9:35
148000004,Theft from Vehicle,600 Block S FAIR OAKS AVE,Sunnyvale Department of Public Safety,12/30/2013,10:54
130010275,Breaking & Entering,500 Block E WASHINGTON AV,Sunnyvale Department of Public Safety,12/30/2013,16:39
130010278,Theft,1200 Block VICENTE DR,Sunnyvale Department of Public Safety,12/30/2013,18:38
130010281,Robbery,1100 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,12/30/2013,20:41
130010305,Breaking & Entering,1000 Block BRYANT WY,Sunnyvale Department of Public Safety,12/31/2013,15:10
130010311,Breaking & Entering,800 Block RUBIS DR,Sunnyvale Department of Public Safety,12/31/2013,23:07
140001290,Theft from Vehicle,500 Block LAWRENCE EX,Sunnyvale Department of Public Safety,2/19/2014,21:06
140001252,Breaking & Entering,1300 Block ARLEEN AV,Sunnyvale Department of Public Safety,2/18/2014,20:27
140001250,Theft from Vehicle,1200 Block OAKMEAD PK,Sunnyvale Department of Public Safety,2/18/2014,19:04
140001243,Theft from Vehicle,1100 Block W EL CAMINO REAL,Sunnyvale Department of Public Safety,2/18/2014,16:08
